"ID","时间","分类","类型","金额","币种","账户1","账户2","备注","已报销","手续费","优惠券","记账者","账单标记","账单图片"
"qj162022643090410412","2021-05-05 22:53","三餐","支出","10.9","CNY",,,"2斤甜玉米","","","",,,
"qj162022641116914464","2021-05-05 22:53","果坚奶","支出","9.4","CNY",,,"","","","",,,
"qj162022640185818262","2021-05-05 22:53","生活","支出","10.13","CNY",,,"","","","",,,
"qj162022638840014611","2021-05-05 22:53","生活","支出","11.9","CNY",,,"保鲜盒","","","",,,
"qj162022635265116827","2021-05-05 22:52","三餐","支出","7.5","CNY",,,"生抽","","","",,,
"qj162022633406617350","2021-05-05 22:52","生活","支出","10.06","CNY",,,"","","","",,,
"qj162022632047311619","2021-05-05 22:52","生活","支出","6.46","CNY",,,"","","","",,,
"qj162018533667310644","2021-05-05 11:28","三餐","支出","6.3","CNY",,,"9个馒头","","","",,,
"qj162015095750212622","2021-05-05 01:55","生活","支出","36.8","CNY",,,"自行车停车架","","","",,,
"qj162012889894212608","2021-05-04 19:48","三餐","支出","3.7","CNY",,,"","","","",,,
"qj162012871385917748","2021-05-04 19:45","生活","支出","4.0","CNY",,,"纽扣电池","","","",,,
"qj162010310650016186","2021-05-04 12:38","三餐","支出","11.0","CNY",,,"","","","",,,
"qj162002437385517925","2021-05-03 14:46","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161998097641810835","2021-05-03 02:41","生活","支出","869.0","CNY",,,"美的112L电冰箱","","","",,,
"qj161992227878312299","2021-05-02 10:24","三餐","支出","6.7","CNY",,,"","","","",,,
"qj161992212296315460","2021-05-02 10:21","娱乐","支出","168.0","CNY",,,"","","","",,,
"qj162014992193215824","2021-05-01 22:36","家人","支出","15.0","CNY",,,"我和我爸吃的饺子和凉菜，这里只记我爸那15","","","",,,
"qj161987976730818807","2021-05-01 22:36","果坚奶","支出","5.9","CNY",,,"","","","",,,
"qj161987960417313915","2021-05-01 22:33","零食","支出","19.0","CNY",,,"","","","",,,
"qj161987959736014803","2021-05-01 22:33","三餐","支出","6.0","CNY",,,"","","","",,,
"qj161986384472318465","2021-05-01 18:10","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161986247157517756","2021-05-01 17:47","三餐","支出","15.0","CNY",,,"2份饺子，加一份凉菜(我和我爸一花30，这里只记我的15块)","","","",,,
"qj161984365818916841","2021-05-01 12:34","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161975470867015609","2021-04-30 11:51","三餐","支出","14.0","CNY",,,"","","","",,,
"qj161975320018213471","2021-04-30 11:26","三餐","支出","14.0","CNY",,,"","","","",,,
"qj161966575740910170","2021-04-29 11:09","三餐","支出","23.0","CNY",,,"","","","",,,
"qj161966312857613167","2021-04-29 10:25","生活","支出","4.8","CNY",,,"","","","",,,
"qj161963328544412986","2021-04-29 02:08","生活","支出","17.9","CNY",,,"体重计","","","",,,
"qj161963296438613609","2021-04-29 02:02","生活","支出","20.0","CNY",,,"凉席","","","",,,
"qj161960852769317161","2021-04-28 19:15","三餐","支出","5.0","CNY",,,"","","","",,,
"qj161958143404013481","2021-04-28 11:43","三餐","支出","14.0","CNY",,,"","","","",,,
"qj161954376049913934","2021-04-28 01:15","树","支出","86.0","CNY",,,"来回北京高铁退票手续费","","","",,,
"qj161953559402714435","2021-04-27 22:59","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161949456537410730","2021-04-27 11:36","三餐","支出","14.0","CNY",,,"","","","",,,
"qj161949353677416088","2021-04-27 11:18","三餐","支出","16.0","CNY",,,"","","","",,,
"qj161949233934618221","2021-04-27 10:58","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161949012986915162","2021-04-27 10:22","短途交通","支出","10.0","CNY",,,"","","","",,,
"qj161948887012017279","2021-04-27 10:01","生活","支出","0.9","CNY",,,"","","","",,,
"qj161943254259414591","2021-04-26 18:22","三餐","支出","17.79","CNY",,,"","","","",,,
"qj161942652639112885","2021-04-26 16:42","生活","支出","24.53","CNY",,,"","","","",,,
"qj161940665044015568","2021-04-26 11:10","三餐","支出","14.0","CNY",,,"","","","",,,
"qj161931663186713242","2021-04-25 10:10","水电","支出","50.0","CNY",,,"","","","",,,
"qj161931662690312797","2021-04-25 10:10","房租","支出","850.0","CNY",,,"","","","",,,
"qj161931661867515185","2021-04-25 10:10","三餐","支出","5.7","CNY",,,"","","","",,,
"qj161926905719315920","2021-04-24 20:57","运动","支出","160.0","CNY",,,"骑行眼镜内置近视镜","","","",,,
"qj161926658052819797","2021-04-24 20:16","果坚奶","支出","7.0","CNY",,,"","","","",,,
"qj161926657371512438","2021-04-24 20:16","三餐","支出","4.0","CNY",,,"","","","",,,
"qj161926656870514474","2021-04-24 20:16","果坚奶","支出","9.9","CNY",,,"","","","",,,
"qj161926656333311071","2021-04-24 20:16","三餐","支出","5.7","CNY",,,"","","","",,,
"qj161923411223618730","2021-04-24 11:15","生活","支出","4.99","CNY",,,"","","","",,,
"qj161917336547310366","2021-04-23 18:22","三餐","支出","13.59","CNY",,,"","","","",,,
"qj161914834346516418","2021-04-23 11:25","三餐","支出","11.0","CNY",,,"","","","",,,
"qj162014784232018428","2021-04-22 10:29","副业","收入","6.99","CNY",,,"豆苗盆卖了","","","",,,
"qj161905856450718822","2021-04-22 10:29","三餐","支出","9.0","CNY",,,"","","","",,,
"qj161905249145714090","2021-04-22 08:48","三餐","支出","5.1","CNY",,,"","","","",,,
"qj161900183245415738","2021-04-21 18:43","三餐","支出","11.88","CNY",,,"","","","",,,
"qj161897424614711576","2021-04-21 11:04","三餐","支出","12.0","CNY",,,"","","","",,,
"qj161888701373114810","2021-04-20 10:50","三餐","支出","16.0","CNY",,,"","","","",,,
"qj161888504385511081","2021-04-20 10:17","运动","支出","7.83","CNY",,,"冰丝面巾","","","",,,
"qj161883823250816772","2021-04-19 21:17","运动","支出","185.0","CNY",,,"骑行眼镜","","","",,,
"qj161883697398913133","2021-04-19 20:56","运动","支出","328.0","CNY",,,"68清洗剂+260长袖骑行服","","","",,,
"qj161883047546615763","2021-04-19 19:07","三餐","支出","10.3","CNY",,,"","","","",,,
"qj161880210972718540","2021-04-19 11:15","三餐","支出","12.0","CNY",,,"","","","",,,
"qj161877024389511503","2021-04-19 02:23","主业","收入","7489.8","CNY",,,"","","","",,,
"qj161873993299219756","2021-04-18 17:58","生活","支出","15.5","CNY",,,"数据线","","","",,,
"qj161873950982218605","2021-04-18 17:51","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161873926754118691","2021-04-18 17:47","果坚奶","支出","4.6","CNY",,,"香蕉两块","","","",,,
"qj161873901201318935","2021-04-18 17:43","生活","支出","4.99","CNY",,,"","","","",,,
"qj161872564769518343","2021-04-18 14:00","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161866270727814083","2021-04-17 20:31","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161866270178418426","2021-04-17 20:31","短途交通","支出","37.0","CNY",,,"货拉拉","","","",,,
"qj161865237008211354","2021-04-17 17:39","短途交通","支出","30.0","CNY",,,"货拉拉","","","",,,
"qj161864024245312734","2021-04-17 14:17","三餐","支出","35.0","CNY",,,"","","","",,,
"qj161863616473310079","2021-04-17 13:09","三餐","支出","2.0","CNY",,,"水","","","",,,
"qj161858589110419533","2021-04-16 23:11","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161858587831919637","2021-04-16 23:11","三餐","支出","4.3","CNY",,,"鸡蛋8个","","","",,,
"qj161858586744916104","2021-04-16 23:11","果坚奶","支出","6.3","CNY",,,"","","","",,,
"qj161857061676812959","2021-04-16 18:56","三餐","支出","13.78","CNY",,,"","","","",,,
"qj161856422294812721","2021-04-16 17:10","生活","支出","5.0","CNY",,,"行者1日保险","","","",,,
"qj161854267598618903","2021-04-16 11:11","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161854167611517989","2021-04-16 10:54","三餐","支出","10.0","CNY",,,"","","","",,,
"qj161848065287817040","2021-04-15 17:57","三餐","支出","11.89","CNY",,,"","","","",,,
"qj161845610929712877","2021-04-15 11:08","三餐","支出","12.0","CNY",,,"","","","",,,
"qj161837852118810279","2021-04-14 13:35","生活","支出","5.9","CNY",,,"卫生纸","","","",,,
"qj161837850152911911","2021-04-14 13:35","三餐","支出","6.53","CNY",,,"400g面包","","","",,,
"qj161836917860011743","2021-04-14 10:59","三餐","支出","16.0","CNY",,,"","","","",,,
"qj161831012024210619","2021-04-13 18:35","三餐","支出","20.0","CNY",,,"","","","",,,
"qj161829315881210629","2021-04-13 13:52","主业","收入","237.0","CNY",,,"","","","",,,
"qj161828238510410168","2021-04-13 10:53","三餐","支出","10.0","CNY",,,"","","","",,,
"qj161820380181310583","2021-04-12 13:03","生活","支出","0.19","CNY",,,"","","","",,,
"qj161819585977115541","2021-04-12 10:50","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161812726756717800","2021-04-11 15:47","果坚奶","支出","33.9","CNY",,,"","","","",,,
"qj161812726177215772","2021-04-11 15:47","三餐","支出","3.2","CNY",,,"","","","",,,
"qj161812386042417061","2021-04-11 14:51","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161811852403116340","2021-04-11 13:21","生活","支出","2.0","CNY",,,"","","","",,,
"qj161805548353715134","2021-04-10 19:51","三餐","支出","25.6","CNY",,,"馍饭村","","","",,,
"qj161802851953711607","2021-04-10 12:21","三餐","支出","16.0","CNY",,,"","","","",,,
"qj161797734805914791","2021-04-09 22:09","三餐","支出","4.5","CNY",,,"","","","",,,
"qj161793722740218324","2021-04-09 11:00","三餐","支出","10.0","CNY",,,"","","","",,,
"qj161789008174417859","2021-04-08 21:54","果坚奶","支出","9.8","CNY",,,"","","","",,,
"qj161785064989916856","2021-04-08 10:57","三餐","支出","12.0","CNY",,,"","","","",,,
"qj161779638439818492","2021-04-07 19:53","三餐","支出","4.5","CNY",,,"","","","",,,
"qj161776556391217070","2021-04-07 11:18","三餐","支出","14.0","CNY",,,"姐妹快餐","","","",,,
"qj161767643570019639","2021-04-06 10:33","三餐","支出","18.0","CNY",,,"","","","",,,
"qj161762073765116053","2021-04-05 19:05","生活","支出","10.0","CNY",,,"","","","",,,
"qj161761268040113103","2021-04-05 16:51","短途交通","支出","3.55","CNY",,,"","","","",,,
"qj161760207189117185","2021-04-05 13:54","运动","支出","500.0","CNY",,,"二手王道600，算上运费500块。","","","",,,
"qj161757916533012036","2021-04-05 07:32","短途交通","支出","8.0","CNY",,,"","","","",,,
"qj161752952685811506","2021-04-04 17:45","三餐","支出","2.5","CNY",,,"豆皮白吉馍","","","",,,
"qj161752878531211528","2021-04-04 17:33","三餐","支出","10.0","CNY",,,"烤冷面5元","","","",,,
"qj161752788763218423","2021-04-04 17:17","三餐","支出","15.0","CNY",,,"臭豆腐x2，炒凉粉x1","","","",,,
"qj161740096586510069","2021-04-03 06:02","三餐","支出","5.0","CNY",,,"","","","",,,
"qj161740096240517625","2021-04-03 06:02","短途交通","支出","7.88","CNY",,,"","","","",,,
"qj161737635559816918","2021-04-02 23:12","短途交通","支出","5.0","CNY",,,"","","","",,,
"qj161736093175018824","2021-04-02 18:55","三餐","支出","9.39","CNY",,,"","","","",,,
"qj161733288071012019","2021-04-02 11:08","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161733055616719800","2021-04-02 10:29","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161724548181015875","2021-04-01 10:51","三餐","支出","14.0","CNY",,,"","","","",,,
"qj161715931449413102","2021-03-31 10:55","三餐","支出","3.5","CNY",,,"。","","","",,,
"qj161715911967410862","2021-03-31 10:51","三餐","支出","12.0","CNY",,,"","","","",,,
"qj161710250286416644","2021-03-30 19:08","三餐","支出","21.79","CNY",,,"","","","",,,
"qj161707219687518885","2021-03-30 10:43","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161706803872613071","2021-03-30 09:33","生活","支出","4.8","CNY",,,"","","","",,,
"qj161701596226410378","2021-03-29 19:06","三餐","支出","13.69","CNY",,,"","","","",,,
"qj161701565428111218","2021-03-29 19:00","副业","收入","24.0","CNY",,,"我赚返利","","","",,,
"qj161698635785413151","2021-03-29 10:52","三餐","支出","11.0","CNY",,,"","","","",,,
"qj161692218327918595","2021-03-28 17:03","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161691825920313188","2021-03-28 15:57","生活","支出","14.99","CNY",,,"","","","",,,
"qj161691250511513365","2021-03-28 14:21","三餐","支出","12.0","CNY",,,"","","","",,,
"qj161677148568919257","2021-03-26 23:11","娱乐","支出","19.0","CNY",,,"","","","",,,
"qj161676990512917479","2021-03-26 22:45","果坚奶","支出","8.5","CNY",,,"","","","",,,
"qj161672797413015054","2021-03-26 11:06","短途交通","支出","10.0","CNY",,,"","","","",,,
"qj161672748462212960","2021-03-26 10:58","三餐","支出","11.0","CNY",,,"","","","",,,
"qj161664783807818967","2021-03-25 12:50","水电","支出","50.0","CNY",,,"","","","",,,
"qj161664783297010468","2021-03-25 12:50","房租","支出","850.0","CNY",,,"","","","",,,
"qj161664327291316257","2021-03-25 11:31","三餐","支出","24.4","CNY",,,"","","","",,,
"qj161659916252116376","2021-03-24 23:19","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161655464100416868","2021-03-24 10:57","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161655455677513735","2021-03-24 10:55","三餐","支出","10.0","CNY",,,"","","","",,,
"qj161655261650216568","2021-03-24 10:23","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161649695713716509","2021-03-23 18:55","三餐","支出","13.69","CNY",,,"","","","",,,
"qj161646810308519838","2021-03-23 10:54","三餐","支出","10.0","CNY",,,"","","","",,,
"qj161642821122517942","2021-03-22 23:50","娱乐","支出","52.0","CNY",,,"","","","",,,
"qj161640846608415642","2021-03-22 18:21","三餐","支出","13.69","CNY",,,"","","","",,,
"qj161639561601113896","2021-03-22 14:46","长途交通","支出","64.5","CNY",,,"","","","",,,
"qj161638010201513436","2021-03-22 10:28","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161632070895913925","2021-03-21 17:58","三餐","支出","27.84","CNY",,,"","","","",,,
"qj161622403232918134","2021-03-20 15:07","娱乐","支出","9.0","CNY",,,"","","","",,,
"qj161621332977215944","2021-03-20 12:08","三餐","支出","3.5","CNY",,,"","","","",,,
"qj161621254347316373","2021-03-20 11:55","三餐","支出","7.4","CNY",,,"","","","",,,
"qj161621252500413035","2021-03-20 11:55","零食","支出","9.9","CNY",,,"","","","",,,
"qj161621104369415962","2021-03-20 11:30","长途交通","支出","115.5","CNY",,,"","","","",,,
"qj161615052017818070","2021-03-19 18:42","三餐","支出","12.59","CNY",,,"","","","",,,
"qj161612280766610959","2021-03-19 11:00","短途交通","支出","4.0","CNY",,,"","","","",,,
"qj161612182784211229","2021-03-19 10:43","三餐","支出","11.0","CNY",,,"","","","",,,
"qj161603951031813851","2021-03-18 11:51","三餐","支出","5.0","CNY",,,"","","","",,,
"qj161603900856716984","2021-03-18 11:43","三餐","支出","16.8","CNY",,,"","","","",,,
"qj161597739347710551","2021-03-17 18:36","三餐","支出","13.7","CNY",,,"","","","",,,
"qj161597732963918173","2021-03-17 18:35","三餐","支出","32.0","CNY",,,"","","","",,,
"qj161590810768817822","2021-03-16 23:21","短途交通","支出","3.0","CNY",,,"","","","",,,
"qj161589079942319756","2021-03-16 18:33","三餐","支出","25.69","CNY",,,"","","","",,,
"qj161586343859816827","2021-03-16 10:57","短途交通","支出","3.0","CNY",,,"","","","",,,
"qj161586343521711789","2021-03-16 10:57","三餐","支出","11.0","CNY",,,"","","","",,,
"qj161580613897116405","2021-03-15 19:02","三餐","支出","14.45","CNY",,,"","","","",,,
"qj161578014532413728","2021-03-15 11:49","三餐","支出","15.02","CNY",,,"","","","",,,
"qj161577917609817500","2021-03-15 11:32","短途交通","支出","3.0","CNY",,,"","","","",,,
"qj161572310009211469","2021-03-14 19:25","果坚奶","支出","38.0","CNY",,,"牛奶好贵。","","","",,,
"qj161561485447312161","2021-03-13 13:54","三餐","支出","3.5","CNY",,,"","","","",,,
"qj161561430094810305","2021-03-13 13:45","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161561429467816828","2021-03-13 13:44","三餐","支出","4.4","CNY",,,"","","","",,,
"qj161556043614315728","2021-03-12 22:47","三餐","支出","9.0","CNY",,,"加烤肠的煎饼","","","",,,
"qj161556028948011007","2021-03-12 22:44","果坚奶","支出","8.5","CNY",,,"4元1斤的苹果","","","",,,
"qj161555798353118391","2021-03-12 22:06","短途交通","支出","3.0","CNY",,,"","","","",,,
"qj161552080285016292","2021-03-12 11:46","短途交通","支出","3.0","CNY",,,"","","","",,,
"qj161551858255019590","2021-03-12 11:09","三餐","支出","9.0","CNY",,,"","","","",,,
"qj161551755065416544","2021-03-12 10:52","短途交通","支出","0.01","CNY",,,"","","","",,,
"qj161545765605012961","2021-03-11 18:14","三餐","支出","13.69","CNY",,,"","","","",,,
"qj161543101578919302","2021-03-11 10:50","三餐","支出","17.0","CNY",,,"","","","",,,
"qj161539075550616930","2021-03-10 23:39","短途交通","支出","20.0","CNY",,,"","","","",,,
"qj161538842922516701","2021-03-10 23:00","主业","收入","7489.8","CNY",,,"","","","",,,
"qj161534720865111937","2021-03-10 11:33","三餐","支出","11.89","CNY",,,"","","","",,,
"qj161534384512611172","2021-03-10 10:37","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161528734999513300","2021-03-09 18:55","其它","收入","94.2","CNY",,,"退税","","","",,,
"qj161525986390619117","2021-03-09 11:17","三餐","支出","15.0","CNY",,,"","","","",,,
"qj161520101473612632","2021-03-08 18:56","三餐","支出","14.79","CNY",,,"","","","",,,
"qj161517446749017834","2021-03-08 11:34","短途交通","支出","20.0","CNY",,,"","","","",,,
"qj161517427708417635","2021-03-08 11:31","三餐","支出","14.98","CNY",,,"","","","",,,
"qj161511706674019089","2021-03-07 19:37","三餐","支出","1.8","CNY",,,"一个西红柿","","","",,,
"qj161511652667310248","2021-03-07 19:28","生活","支出","4.99","CNY",,,"","","","",,,
"qj161509909876016197","2021-03-07 14:38","副业","收入","3.0","CNY",,,"买64个塑料瓶，1个2分，给了我3块，没零钱少给我2毛！","","","",,,
"qj161509874049619148","2021-03-07 14:32","生活","支出","16.0","CNY",,,"","","","",,,
"qj161502484227813982","2021-03-06 18:00","三餐","支出","4.0","CNY",,,"","","","",,,
"qj161491175093916631","2021-03-05 10:35","三餐","支出","6.5","CNY",,,"","","","",,,
"qj161483015661116633","2021-03-04 11:55","生活","支出","10.0","CNY",,,"vpn","","","",,,
"qj161482615564619644","2021-03-04 10:49","三餐","支出","1.0","CNY",,,"","","","",,,
"qj161482594606214264","2021-03-04 10:45","三餐","支出","5.0","CNY",,,"","","","",,,
"qj161482132189314900","2021-03-04 09:28","三餐","支出","7.8","CNY",,,"","","","",,,
"qj161477039511712099","2021-03-03 19:19","三餐","支出","12.59","CNY",,,"","","","",,,
"qj161474340644710528","2021-03-03 11:50","三餐","支出","19.9","CNY",,,"","","","",,,
"qj161474338867811850","2021-03-03 11:49","三餐","支出","7.9","CNY",,,"","","","",,,
"qj161468230915812324","2021-03-02 18:51","三餐","支出","13.69","CNY",,,"","","","",,,
"qj161465254292911658","2021-03-02 10:35","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161456773121811530","2021-03-01 11:02","三餐","支出","16.0","CNY",,,"","","","",,,
"qj161451610536013853","2021-02-28 20:41","三餐","支出","21.15","CNY",,,"列巴面包","","","",,,
"qj161450805393115855","2021-02-28 18:27","三餐","支出","6.4","CNY",,,"","","","",,,
"qj161448478827917295","2021-02-28 11:58","生活","支出","4.8","CNY",,,"淘宝会员","","","",,,
"qj161439879007411585","2021-02-27 12:06","三餐","支出","5.5","CNY",,,"","","","",,,
"qj161439826460216376","2021-02-27 11:57","三餐","支出","13.1","CNY",,,"","","","",,,
"qj161433803323317945","2021-02-26 19:13","三餐","支出","9.29","CNY",,,"美团会员","","","",,,
"qj161433798018411445","2021-02-26 19:13","三餐","支出","10.59","CNY",,,"","","","",,,
"qj161433565946416204","2021-02-26 18:34","生活","支出","24.88","CNY",,,"","","","",,,
"qj161431557327116767","2021-02-26 12:59","三餐","支出","10.0","CNY",,,"","","","",,,
"qj161425048854410614","2021-02-25 18:54","三餐","支出","17.79","CNY",,,"","","","",,,
"qj161422228607115977","2021-02-25 11:04","三餐","支出","12.0","CNY",,,"","","","",,,
"qj161422146344416912","2021-02-25 10:51","水电","支出","55.0","CNY",,,"","","","",,,
"qj161422145856311420","2021-02-25 10:50","房租","支出","850.0","CNY",,,"","","","",,,
"qj161413882626116374","2021-02-24 11:53","三餐","支出","11.96","CNY",,,"","","","",,,
"qj161413501703514459","2021-02-24 10:50","三餐","支出","5.0","CNY",,,"","","","",,,
"qj161407722070611708","2021-02-23 18:47","三餐","支出","13.87","CNY",,,"","","","",,,
"qj161405121395111944","2021-02-23 11:33","三餐","支出","11.98","CNY",,,"","","","",,,
"qj161396469709915685","2021-02-22 11:31","三餐","支出","13.09","CNY",,,"","","","",,,
"qj161390343069614541","2021-02-21 18:30","三餐","支出","3.0","CNY",,,"玉米","","","",,,
"qj161381684873817633","2021-02-20 18:27","三餐","支出","13.89","CNY",,,"","","","",,,
"qj161381666237819688","2021-02-20 18:24","三餐","支出","19.99","CNY",,,"","","","",,,
"qj161379294546418261","2021-02-20 11:49","三餐","支出","14.16","CNY",,,"","","","",,,
"qj161370306351713858","2021-02-19 10:51","三餐","支出","1.0","CNY",,,"","","","",,,
"qj161370293102613030","2021-02-19 10:48","三餐","支出","4.0","CNY",,,"","","","",,,
"qj161366227996612277","2021-02-18 23:31","三餐","支出","19.2","CNY",,,"调和油，鸡蛋","","","",,,
"qj161361683367815399","2021-02-18 10:53","三餐","支出","3.5","CNY",,,"","","","",,,
"qj161361327270815728","2021-02-18 09:54","三餐","支出","11.2","CNY",,,"","","","",,,
"qj161345937938718378","2021-02-16 15:09","三餐","支出","12.9","CNY",,,"","","","",,,
"qj161340055371711398","2021-02-15 22:49","社交","支出","165.0","CNY",,,"和家欢聚餐","","","",,,
"qj161337518344910591","2021-02-15 15:46","生活","支出","2.0","CNY",,,"水","","","",,,
"qj161336899596016225","2021-02-15 14:03","家人","支出","6.0","CNY",,,"营养餐（代餐粉）","","","",,,
"qj161336625373416745","2021-02-15 13:17","娱乐","支出","17.99","CNY",,,"手柄，用了66块优惠券","","","",,,
"qj161329776303513256","2021-02-14 18:16","娱乐","支出","30.0","CNY",,,"原神月卡","","","",,,
"qj161327567462518081","2021-02-14 12:07","三餐","支出","5.0","CNY",,,"代餐粉","","","",,,
"qj161323435292811708","2021-02-14 00:39","零食","支出","75.0","CNY",,,"年货","","","",,,
"qj161323431560217618","2021-02-14 00:38","果坚奶","支出","12.0","CNY",,,"年货","","","",,,
"qj161323430691216880","2021-02-14 00:38","三餐","支出","92.0","CNY",,,"年货","","","",,,
"qj161320540857611351","2021-02-13 16:36","三餐","支出","4.0","CNY",,,"","","","",,,
"qj161303288631511653","2021-02-11 16:41","生活","支出","4.99","CNY",,,"","","","",,,
"qj161302886194119598","2021-02-11 15:34","主业","收入","7000.0","CNY",,,"过节费","","","",,,
"qj161302879421411041","2021-02-11 15:33","生活","支出","4.99","CNY",,,"4.99洗衣","","","",,,
"qj161302876934811458","2021-02-11 15:32","生活","支出","19.9","CNY",,,"19.9企鹅洗衣会员","","","",,,
"qj161302644014513410","2021-02-11 14:54","其它","收入","88.0","CNY",,,"汪汪的新年红包","","","",,,
"qj161302340895711885","2021-02-11 14:03","家人","支出","200.0","CNY",,,"新年红包","","","",,,
"qj161302339184512624","2021-02-11 14:02","树","支出","100.0","CNY",,,"新年红包","","","",,,
"qj161296330432319200","2021-02-10 21:21","果坚奶","支出","6.9","CNY",,,"好几个苹果，3块一斤","","","",,,
"qj161296328937516398","2021-02-10 21:21","三餐","支出","6.0","CNY",,,"10个鸡蛋","","","",,,
"qj161293099508410431","2021-02-10 12:22","三餐","支出","25.39","CNY",,,"超贵香锅","","","",,,
"qj161287582003617560","2021-02-09 21:03","家人","支出","1099.0","CNY",,,"给爸爸买的redmi note9 4g 6+128g","","","",,,
"qj161287145116716840","2021-02-09 19:50","三餐","支出","14.19","CNY",,,"","","","",,,
"qj161284297624913045","2021-02-09 11:56","三餐","支出","20.38","CNY",,,"","","","",,,
"qj161275689618319619","2021-02-08 12:01","三餐","支出","5.49","CNY",,,"","","","",,,
"qj161275269154811660","2021-02-08 10:51","三餐","支出","3.5","CNY",,,"","","","",,,
"qj161272224484317609","2021-02-08 02:23","短途交通","支出","1.0","CNY",,,"","","","",,,
"qj161270485291717123","2021-02-07 21:34","其它","收入","100.0","CNY",,,"过年公司聚餐打车钱","","","",,,
"qj161266886030618568","2021-02-07 11:34","三餐","支出","19.39","CNY",,,"","","","",,,
"qj161261946767219106","2021-02-06 21:50","三餐","支出","13.0","CNY",,,"","","","",,,
"qj161249783243812149","2021-02-05 12:03","三餐","支出","12.09","CNY",,,"土豆牛腩","","","",,,
"qj161249341432012313","2021-02-05 10:50","三餐","支出","3.5","CNY",,,"鸡蛋饼","","","",,,
"qj161243822495414333","2021-02-04 19:30","副业","收入","4.51","CNY",,,"因为午饭好评给红包，所以价格倒贴","","","",,,
"qj161243519038310032","2021-02-04 18:39","三餐","支出","15.43","CNY",,,"皮蛋瘦肉粥，3个包子","","","",,,
"qj161243046066612544","2021-02-04 17:21","主业","收入","7489.8","CNY",,,"","","","",,,
"qj161241097595316941","2021-02-04 11:56","生活","支出","10.0","CNY",,,"vpn","","","",,,
"qj161234815410811845","2021-02-03 18:29","三餐","支出","12.45","CNY",,,"南瓜粥，2个肉饼","","","",,,
"qj161234770571210764","2021-02-03 18:21","三餐","支出","6.49","CNY",,,"美团红包","","","",,,
"qj161227415686119426","2021-02-02 21:55","三餐","支出","2.5","CNY",,,"胡萝卜","","","",,,
"qj161223311626419567","2021-02-02 10:31","三餐","支出","10.0","CNY",,,"","","","",,,
"qj161215126722514395","2021-02-01 11:47","三餐","支出","6.49","CNY",,,"","","","",,,
"qj161209856338510809","2021-01-31 21:09","三餐","支出","4.5","CNY",,,"半斤酱香饼","","","",,,
"qj161209855084415211","2021-01-31 21:09","生活","支出","16.0","CNY",,,"","","","",,,
"qj161199958316215070","2021-01-30 17:39","三餐","支出","6.6","CNY",,,"","","","",,,
"qj161199957871414273","2021-01-30 17:39","果坚奶","支出","9.8","CNY",,,"","","","",,,
"qj161199953726213613","2021-01-30 17:38","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161189686405719693","2021-01-29 13:07","生活","支出","0.5","CNY",,,"","","","",,,
"qj161189221513915336","2021-01-29 11:50","三餐","支出","11.68","CNY",,,"","","","",,,
"qj161188856704017326","2021-01-29 10:49","三餐","支出","3.0","CNY",,,"酱香饼，8块一斤","","","",,,
"qj161188739396410852","2021-01-29 10:29","生活","支出","4.8","CNY",,,"淘宝月卡","","","",,,
"qj161180683950518284","2021-01-28 12:07","三餐","支出","7.69","CNY",,,"","","","",,,
"qj161180248916412737","2021-01-28 10:54","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161171904162717303","2021-01-27 11:44","三餐","支出","2.38","CNY",,,"","","","",,,
"qj161171871990516781","2021-01-27 11:38","三餐","支出","3.0","CNY",,,"","","","",,,
"qj161163292742611839","2021-01-26 11:48","三餐","支出","3.88","CNY",,,"","","","",,,
"qj161162920621719658","2021-01-26 10:46","三餐","支出","4.0","CNY",,,"包子4个","","","",,,
"qj161162776694116370","2021-01-26 10:22","果坚奶","支出","22.8","CNY",,,"酸奶","","","",,,
"qj161162762097119787","2021-01-26 10:20","三餐","支出","21.0","CNY",,,"面包","","","",,,
"qj161162696765714781","2021-01-26 10:09","场内收益","收入","722.0","CNY",,,"韦尔转债","","","",,,
